,word,n_fix,first_fix_dur,first_pass_dur,total_fix_dur,mean_fix_dur,fix_prob,n_refix,reread_prob
1046,Radius,2.0,295.0,498.0,498.0,249.0,1.0,1.0,1.0
1047,ist<eos>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,Wird,1.0,263.0,263.0,263.0,263.0,1.0,0.0,0.0
1049,die,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,Hochfrequenz,1.0,300.0,300.0,300.0,300.0,1.0,0.0,0.0
1051,nun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,genau,3.0,298.0,510.0,699.0,233.0,1.0,2.0,1.0
1053,so,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,gewählt,3.0,320.0,479.0,671.0,223.66666666666677,1.0,2.0,1.0
1055,dass,1.0,184.0,184.0,184.0,184.0,1.0,0.0,0.0
1056,die,1.0,0.0,0.0,383.0,383.0,1.0,0.0,0.0
1057,Ionen,1.0,0.0,0.0,260.0,260.0,1.0,0.0,0.0
1058,nach,1.0,155.0,155.0,155.0,155.0,1.0,0.0,0.0
1059,Durchlaufen,1.0,462.0,462.0,462.0,462.0,1.0,0.0,0.0
1060,des,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,Halbkreises,2.0,204.0,395.0,395.0,197.5,1.0,1.0,1.0
1062,immer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,zu,1.0,209.0,209.0,209.0,209.0,1.0,0.0,0.0
1064,einem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,Zeitpunkt,1.0,335.0,335.0,335.0,335.0,1.0,0.0,0.0
1066,wieder,1.0,402.0,402.0,402.0,402.0,1.0,0.0,0.0
1067,am,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,Spalt,1.0,178.0,178.0,178.0,178.0,1.0,0.0,0.0
1069,ankommen,1.0,231.0,231.0,231.0,231.0,1.0,0.0,0.0
1070,bei,1.0,0.0,0.0,199.0,199.0,1.0,0.0,0.0
1071,dem,1.0,207.0,207.0,207.0,207.0,1.0,0.0,0.0
1072,die,1.0,170.0,170.0,170.0,170.0,1.0,0.0,0.0
1073,richtige,1.0,0.0,0.0,324.0,324.0,1.0,0.0,0.0
1074,Polarität,4.0,143.0,143.0,1113.0,278.25,1.0,3.0,1.0
1075,der,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,Beschleunigungsspannung,5.0,402.0,1115.0,1235.0,247.0,1.0,4.0,1.0
1077,anliegt,2.0,574.0,574.0,759.0,379.5,1.0,1.0,1.0
1078,nimmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,ihre,2.0,233.0,233.0,559.0,279.5,1.0,1.0,1.0
1080,kinetische,1.0,347.0,347.0,347.0,347.0,1.0,0.0,0.0
1081,Energie,1.0,182.0,182.0,182.0,182.0,1.0,0.0,0.0
1082,bei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,Durchlaufen,2.0,235.0,426.0,426.0,213.0,1.0,1.0,1.0
1084,des,1.0,262.0,262.0,262.0,262.0,1.0,0.0,0.0
1085,Spaltes,2.0,184.0,541.0,541.0,270.5,1.0,1.0,1.0
1086,zu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,ihre,1.0,393.0,393.0,393.0,393.0,1.0,0.0,0.0
1088,Geschwindigkeit,1.0,306.0,306.0,306.0,306.0,1.0,0.0,0.0
1089,wächst,1.0,490.0,490.0,490.0,490.0,1.0,0.0,0.0
1090,und,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,daher,2.0,170.0,457.0,457.0,228.5,1.0,1.0,1.0
1092,auch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,der,1.0,207.0,207.0,207.0,207.0,1.0,0.0,0.0
1094,Radius,1.0,264.0,264.0,264.0,264.0,1.0,0.0,0.0
1095,des,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,nächsten,1.0,263.0,263.0,263.0,263.0,1.0,0.0,0.0
1097,Halbkreises<eos>,1.0,461.0,461.0,461.0,461.0,1.0,0.0,0.0
1098,Die,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,Ionen,1.0,354.0,354.0,354.0,354.0,1.0,0.0,0.0
1100,durchlaufen,2.0,156.0,386.0,386.0,193.0,1.0,1.0,1.0
1101,deshalb,3.0,45.0,284.0,284.0,94.66666666666666,1.0,2.0,1.0
1102,eine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,spiralartige,1.0,429.0,429.0,429.0,429.0,1.0,0.0,0.0
1104,Bahn,1.0,346.0,346.0,346.0,346.0,1.0,0.0,0.0
1105,die,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,aus,1.0,350.0,350.0,350.0,350.0,1.0,0.0,0.0
1107,lauter,2.0,282.0,282.0,489.0,244.5,1.0,1.0,1.0
1108,Halbkreisen,1.0,332.0,332.0,332.0,332.0,1.0,0.0,0.0
1109,mit,1.0,0.0,0.0,194.0,194.0,1.0,0.0,0.0
1110,wachsenden,2.0,253.0,253.0,428.0,214.0,1.0,1.0,1.0
1111,Radien,1.0,267.0,267.0,267.0,267.0,1.0,0.0,0.0
1112,besteht,1.0,162.0,162.0,162.0,162.0,1.0,0.0,0.0
1113,bis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114,sie,1.0,253.0,253.0,253.0,253.0,1.0,0.0,0.0
1115,den,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,Rand,1.0,228.0,228.0,228.0,228.0,1.0,0.0,0.0
1117,des,1.0,160.0,160.0,160.0,160.0,1.0,0.0,0.0
1118,Magnetfeldes,2.0,59.0,347.0,347.0,173.5,1.0,1.0,1.0
1119,erreicht,1.0,279.0,279.0,279.0,279.0,1.0,0.0,0.0
1120,haben,1.0,209.0,209.0,209.0,209.0,1.0,0.0,0.0
1121,und,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,dort,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,durch,1.0,291.0,291.0,291.0,291.0,1.0,0.0,0.0
1124,ein,1.0,250.0,250.0,250.0,250.0,1.0,0.0,0.0
1125,elektrisches,1.0,214.0,214.0,214.0,214.0,1.0,0.0,0.0
1126,Ablenkfeld,1.0,426.0,426.0,426.0,426.0,1.0,0.0,0.0
1127,extrahiert,2.0,247.0,446.0,446.0,223.0,1.0,1.0,1.0
1128,werden,1.0,258.0,258.0,258.0,258.0,1.0,0.0,0.0
1129,können<eos>,2.0,271.0,271.0,271.0,135.5,1.0,1.0,1.0
1130,Wenn,1.0,321.0,321.0,321.0,321.0,1.0,0.0,0.0
1131,ein,1.0,364.0,364.0,364.0,364.0,1.0,0.0,0.0
1132,ruhendes,4.0,589.0,589.0,1336.0,334.0,1.0,3.0,1.0
1133,Atom,2.0,344.0,344.0,642.0,321.0,1.0,1.0,1.0
1134,ein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,Photon,3.0,626.0,626.0,1348.0,449.33333333333354,1.0,2.0,1.0
1136,absorbiert,3.0,339.0,339.0,969.0,323.0,1.0,2.0,1.0
1137,so,1.0,0.0,0.0,50.0,50.0,1.0,0.0,0.0
1138,nimmt,1.0,319.0,319.0,319.0,319.0,1.0,0.0,0.0
1139,es,1.0,0.0,0.0,222.0,222.0,1.0,0.0,0.0
1140,bei,2.0,237.0,237.0,476.0,238.0,1.0,1.0,1.0
1141,der,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,Absorption,3.0,202.0,483.0,784.0,261.3333333333332,1.0,2.0,1.0
1143,den,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,Photonenimpuls,5.0,361.0,1042.0,1418.0,283.60000000000014,1.0,4.0,1.0
1145,auf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,und,2.0,216.0,216.0,408.0,204.0,1.0,1.0,1.0
1147,erfährt,2.0,196.0,196.0,427.0,213.5,1.0,1.0,1.0
1148,deshalb,6.0,158.0,395.0,1372.0,228.66666666666677,1.0,5.0,1.0
1149,einen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,Rückstoßimpuls,7.0,290.0,667.0,1653.0,236.14285714285708,1.0,6.0,1.0
1151,der,2.0,0.0,0.0,648.0,324.0,1.0,1.0,1.0
1152,zu,2.0,329.0,329.0,525.0,262.5,1.0,1.0,1.0
1153,einer,3.0,189.0,189.0,612.0,204.0,1.0,2.0,1.0
1154,kinetischen,7.0,336.0,336.0,1901.0,271.5714285714285,1.0,6.0,1.0
1155,Rückstoßenergie,6.0,640.0,640.0,1794.0,299.0,1.0,5.0,1.0
1156,führt<eos>,2.0,249.0,249.0,437.0,218.5,1.0,1.0,1.0
1157,Die,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158,Photonenenergie,9.0,304.0,1134.0,2273.0,252.55555555555563,1.0,8.0,1.0
1159,wird,1.0,298.0,298.0,298.0,298.0,1.0,0.0,0.0
1160,dabei,2.0,0.0,0.0,361.0,180.5,1.0,1.0,1.0
1161,zum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,einen,3.0,163.0,442.0,802.0,267.3333333333332,1.0,2.0,1.0
1163,als,2.0,0.0,0.0,451.0,225.5,1.0,1.0,1.0
1164,Rückstoßenergie,5.0,361.0,585.0,1316.0,263.1999999999999,1.0,4.0,1.0
1165,und,2.0,219.0,219.0,410.0,205.0,1.0,1.0,1.0
1166,zum,1.0,0.0,0.0,330.0,330.0,1.0,0.0,0.0
1167,anderen,3.0,204.0,204.0,589.0,196.3333333333333,1.0,2.0,1.0
1168,als,1.0,238.0,238.0,238.0,238.0,1.0,0.0,0.0
1169,Anregungsenergie,9.0,356.0,1438.0,2654.0,294.88888888888874,1.0,8.0,1.0
1170,auf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,das,1.0,0.0,0.0,186.0,186.0,1.0,0.0,0.0
1172,Atom,2.0,336.0,336.0,589.0,294.5,1.0,1.0,1.0
1173,übertragen<eos>,4.0,239.0,239.0,823.0,205.75,1.0,3.0,1.0
1174,Die,3.0,0.0,0.0,1070.0,356.66666666666663,1.0,2.0,1.0
1175,Frequenz,7.0,309.0,309.0,2074.0,296.28571428571445,1.0,6.0,1.0
1176,der,4.0,213.0,213.0,1192.0,298.0,1.0,3.0,1.0
1177,Anregung,5.0,322.0,851.0,2221.0,444.20000000000016,1.0,4.0,1.0
1178,unterscheidet,4.0,515.0,515.0,1624.0,406.0,1.0,3.0,1.0
1179,sich,3.0,195.0,828.0,1048.0,349.33333333333337,1.0,2.0,1.0
1180,also,1.0,0.0,0.0,322.0,322.0,1.0,0.0,0.0
1181,von,1.0,361.0,361.0,361.0,361.0,1.0,0.0,0.0
1182,der,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,des,1.0,194.0,194.0,194.0,194.0,1.0,0.0,0.0
1184,Photons,3.0,271.0,271.0,712.0,237.33333333333323,1.0,2.0,1.0
1185,um,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,einen,2.0,229.0,229.0,437.0,218.5,1.0,1.0,1.0
1187,gewissen,3.0,135.0,135.0,552.0,184.0,1.0,2.0,1.0
1188,Betrag<eos>,1.0,221.0,221.0,221.0,221.0,1.0,0.0,0.0
1189,Auch,1.0,200.0,200.0,200.0,200.0,1.0,0.0,0.0
1190,bei,1.0,0.0,0.0,192.0,192.0,1.0,0.0,0.0
1191,der,1.0,186.0,186.0,186.0,186.0,1.0,0.0,0.0
1192,Emission,3.0,349.0,349.0,618.0,206.0,1.0,2.0,1.0
1193,eines,1.0,129.0,129.0,129.0,129.0,1.0,0.0,0.0
1194,Photons,2.0,310.0,310.0,642.0,321.0,1.0,1.0,1.0
1195,erfährt,1.0,216.0,216.0,216.0,216.0,1.0,0.0,0.0
1196,das,1.0,0.0,0.0,273.0,273.0,1.0,0.0,0.0
1197,Atom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,einen,2.0,447.0,447.0,651.0,325.5,1.0,1.0,1.0
1199,Rückstoß<eos>,2.0,248.0,248.0,463.0,231.5,1.0,1.0,1.0
1200,Die,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,dabei,2.0,286.0,286.0,455.0,227.5,1.0,1.0,1.0
1202,erzeugte,2.0,282.0,282.0,509.0,254.5,1.0,1.0,1.0
1203,Rückstoßenergie,3.0,189.0,339.0,737.0,245.66666666666677,1.0,2.0,1.0
1204,fehlt,2.0,302.0,302.0,620.0,310.0,1.0,1.0,1.0
1205,dem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,emittierten,3.0,177.0,708.0,1030.0,343.33333333333337,1.0,2.0,1.0
1207,Photon,2.0,243.0,243.0,477.0,238.5,1.0,1.0,1.0
1208,so,2.0,130.0,130.0,196.0,98.0,1.0,1.0,1.0
1209,dass,1.0,0.0,0.0,215.0,215.0,1.0,0.0,0.0
1210,dessen,2.0,179.0,179.0,600.0,300.0,1.0,1.0,1.0
1211,Wellenlänge,3.0,263.0,725.0,725.0,241.66666666666677,1.0,2.0,1.0
1212,ebenfalls,2.0,266.0,266.0,507.0,253.5,1.0,1.0,1.0
1213,von,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214,jener,1.0,282.0,282.0,282.0,282.0,1.0,0.0,0.0
1215,der,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,Anregung,1.0,320.0,320.0,320.0,320.0,1.0,0.0,0.0
1217,verschieden,2.0,258.0,258.0,483.0,241.5,1.0,1.0,1.0
1218,ist<eos>,2.0,184.0,184.0,371.0,185.5,1.0,1.0,1.0
1219,Atome,3.0,232.0,232.0,624.0,208.0,1.0,2.0,1.0
1220,die,1.0,0.0,0.0,200.0,200.0,1.0,0.0,0.0
1221,sich,3.0,207.0,207.0,873.0,291.0,1.0,2.0,1.0
1222,nur,3.0,210.0,210.0,588.0,196.0,1.0,2.0,1.0
1223,in,2.0,0.0,0.0,566.0,283.0,1.0,1.0,1.0
1224,ihrem,4.0,230.0,230.0,1283.0,320.75,1.0,3.0,1.0
1225,Impuls,3.0,186.0,186.0,529.0,176.33333333333331,1.0,2.0,1.0
1226,unterscheiden,8.0,134.0,410.0,1524.0,190.5,1.0,7.0,1.0
1227,können,3.0,245.0,245.0,687.0,229.0,1.0,2.0,1.0
1228,also,2.0,0.0,0.0,818.0,409.0,1.0,1.0,1.0
1229,Photonen,3.0,323.0,323.0,854.0,284.66666666666674,1.0,2.0,1.0
1230,mit,1.0,0.0,0.0,205.0,205.0,1.0,0.0,0.0
1231,unterschiedlicher,5.0,197.0,197.0,1007.0,201.39999999999995,1.0,4.0,1.0
1232,Frequenz,3.0,461.0,461.0,973.0,324.3333333333333,1.0,2.0,1.0
1233,absorbieren,3.0,478.0,478.0,1109.0,369.66666666666663,1.0,2.0,1.0
1234,bzw.,2.0,198.0,198.0,405.0,202.5,1.0,1.0,1.0
1235,emittieren<eos>,3.0,337.0,337.0,794.0,264.6666666666668,1.0,2.0,1.0
1236,Befindet,2.0,261.0,261.0,506.0,253.0,1.0,1.0,1.0
1237,sich,1.0,120.0,120.0,120.0,120.0,1.0,0.0,0.0
1238,ein,1.0,0.0,0.0,274.0,274.0,1.0,0.0,0.0
1239,Atom,2.0,183.0,183.0,499.0,249.5,1.0,1.0,1.0
1240,in,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,einem,1.0,491.0,491.0,491.0,491.0,1.0,0.0,0.0
1242,Kristallgitter,4.0,308.0,659.0,1147.0,286.75,1.0,3.0,1.0
1243,überträgt,3.0,404.0,404.0,903.0,301.0,1.0,2.0,1.0
1244,sich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,der,1.0,265.0,265.0,265.0,265.0,1.0,0.0,0.0
1246,Rückstoß,4.0,340.0,340.0,877.0,219.25,1.0,3.0,1.0
1247,auf,3.0,0.0,0.0,799.0,266.3333333333332,1.0,2.0,1.0
1248,dieses,3.0,418.0,418.0,897.0,299.0,1.0,2.0,1.0
1249,und,2.0,0.0,0.0,540.0,270.0,1.0,1.0,1.0
1250,die,2.0,271.0,271.0,518.0,259.0,1.0,1.0,1.0
1251,Energie,6.0,264.0,264.0,1581.0,263.5,1.0,5.0,1.0
1252,von,3.0,0.0,0.0,579.0,193.0,1.0,2.0,1.0
1253,absorbiertem,15.0,315.0,906.0,3894.0,259.60000000000014,1.0,14.0,1.0
1254,und,1.0,0.0,0.0,160.0,160.0,1.0,0.0,0.0
1255,emittiertem,7.0,194.0,514.0,1663.0,237.5714285714285,1.0,6.0,1.0
1256,Photon,4.0,0.0,0.0,887.0,221.75,1.0,3.0,1.0
1257,entsprechen,7.0,175.0,468.0,1876.0,268.0,1.0,6.0,1.0
1258,in,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,etwa,2.0,0.0,0.0,330.0,165.0,1.0,1.0,1.0
1260,der,3.0,357.0,357.0,838.0,279.3333333333332,1.0,2.0,1.0
1261,Anregungsenergie<eos>,11.0,314.0,1120.0,4111.0,373.7272727272727,1.0,10.0,1.0
1262,Dies,2.0,0.0,0.0,476.0,238.0,1.0,1.0,1.0
1263,wird,2.0,267.0,437.0,437.0,218.5,1.0,1.0,1.0
1264,in,2.0,0.0,0.0,375.0,187.5,1.0,1.0,1.0
1265,der,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,Mößbauerspektroskopie,8.0,224.0,872.0,1790.0,223.75,1.0,7.0,1.0
1267,benutzt,3.0,268.0,268.0,790.0,263.3333333333332,1.0,2.0,1.0
1268,um,3.0,184.0,184.0,534.0,178.0,1.0,2.0,1.0
1269,mit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,Hilfe,3.0,364.0,364.0,1214.0,404.6666666666666,1.0,2.0,1.0
1271,der,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,Dopplerverschiebung,5.0,294.0,624.0,1147.0,229.3999999999999,1.0,4.0,1.0
1273,der,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,Emissionslinien,4.0,345.0,927.0,1522.0,380.5,1.0,3.0,1.0
1275,etwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,Hyperfeinstrukturenaufspaltungen,7.0,356.0,1076.0,2043.0,291.85714285714295,1.0,6.0,1.0
1277,in,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,einer,2.0,641.0,641.0,1019.0,509.5,1.0,1.0,1.0
1279,Probe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,zu,2.0,438.0,438.0,547.0,273.5,1.0,1.0,1.0
1281,analysieren<eos>,4.0,182.0,710.0,924.0,231.0,1.0,3.0,1.0
1282,Photonische,9.0,337.0,337.0,3373.0,374.77777777777754,1.0,8.0,1.0
1283,Kristalle,5.0,184.0,184.0,1549.0,309.8,1.0,4.0,1.0
1284,sind,3.0,234.0,234.0,586.0,195.3333333333333,1.0,2.0,1.0
1285,räumlich,3.0,263.0,263.0,765.0,255.0,1.0,2.0,1.0
1286,periodische,4.0,251.0,612.0,1038.0,259.5,1.0,3.0,1.0
1287,Anordnungen,2.0,335.0,335.0,577.0,288.5,1.0,1.0,1.0
1288,von,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,dielektrischen,4.0,376.0,778.0,1132.0,283.0,1.0,3.0,1.0
1290,Medien,2.0,368.0,368.0,648.0,324.0,1.0,1.0,1.0
1291,mit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,unterschiedlicher,6.0,270.0,841.0,1370.0,228.33333333333323,1.0,5.0,1.0
1293,Dielektrizitätskonstante,8.0,159.0,946.0,1917.0,239.625,1.0,7.0,1.0
1294,und,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,damit,2.0,267.0,267.0,544.0,272.0,1.0,1.0,1.0
1296,unterschiedlichen,2.0,269.0,269.0,476.0,238.0,1.0,1.0,1.0
1297,Brechzahlen<eos>,3.0,403.0,403.0,961.0,320.3333333333333,1.0,2.0,1.0
1298,Man,2.0,223.0,223.0,393.0,196.5,1.0,1.0,1.0
1299,kann,2.0,0.0,0.0,425.0,212.5,1.0,1.0,1.0
1300,sie,1.0,189.0,189.0,189.0,189.0,1.0,0.0,0.0
1301,realisieren,4.0,325.0,325.0,1113.0,278.25,1.0,3.0,1.0
1302,durch,2.0,344.0,344.0,470.0,235.0,1.0,1.0,1.0
1303,transparente,4.0,306.0,306.0,995.0,248.75,1.0,3.0,1.0
1304,Materialien,5.0,446.0,446.0,1342.0,268.39999999999986,1.0,4.0,1.0
1305,in,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306,die,4.0,207.0,207.0,835.0,208.75,1.0,3.0,1.0
1307,periodische,3.0,247.0,247.0,635.0,211.6666666666667,1.0,2.0,1.0
1308,Strukturen,4.0,302.0,519.0,945.0,236.25,1.0,3.0,1.0
1309,z.B.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,dielektrische,4.0,324.0,605.0,1206.0,301.5,1.0,3.0,1.0
1311,Mikrozylinder,9.0,353.0,778.0,2115.0,235.0,1.0,8.0,1.0
1312,oder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,Kügelchen,6.0,304.0,528.0,1425.0,237.5,1.0,5.0,1.0
1314,eingebaut,5.0,232.0,232.0,1100.0,220.0,1.0,4.0,1.0
1315,sind,2.0,143.0,143.0,251.0,125.5,1.0,1.0,1.0
1316,deren,3.0,0.0,0.0,814.0,271.3333333333332,1.0,2.0,1.0
1317,Abstände,9.0,161.0,161.0,2014.0,223.77777777777766,1.0,8.0,1.0
1318,in,1.0,0.0,0.0,203.0,203.0,1.0,0.0,0.0
1319,der,2.0,0.0,0.0,496.0,248.0,1.0,1.0,1.0
1320,Größenordnung,10.0,311.0,693.0,2797.0,279.6999999999999,1.0,9.0,1.0
1321,der,1.0,194.0,194.0,194.0,194.0,1.0,0.0,0.0
1322,optischen,5.0,285.0,285.0,1345.0,269.0,1.0,4.0,1.0
1323,Wellenlänge,9.0,632.0,899.0,2591.0,287.88888888888874,1.0,8.0,1.0
1324,liegen<eos>,4.0,312.0,312.0,866.0,216.5,1.0,3.0,1.0
1325,Sie,2.0,198.0,198.0,408.0,204.0,1.0,1.0,1.0
1326,beeinflussen,4.0,271.0,271.0,754.0,188.5,1.0,3.0,1.0
1327,deshalb,3.0,255.0,255.0,640.0,213.3333333333333,1.0,2.0,1.0
1328,die,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,Ausbreitung,6.0,372.0,597.0,1203.0,200.5,1.0,5.0,1.0
1330,von,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,Licht,3.0,177.0,422.0,704.0,234.66666666666677,1.0,2.0,1.0
1332,in,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333,diesen,1.0,289.0,289.0,289.0,289.0,1.0,0.0,0.0
1334,Materialien<eos>,3.0,246.0,246.0,585.0,195.0,1.0,2.0,1.0
1335,Fällt,3.0,393.0,393.0,963.0,321.0,1.0,2.0,1.0
1336,eine,1.0,0.0,0.0,218.0,218.0,1.0,0.0,0.0
1337,Lichtwelle,7.0,745.0,745.0,2292.0,327.4285714285714,1.0,6.0,1.0
1338,auf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,diese,2.0,0.0,0.0,627.0,313.5,1.0,1.0,1.0
1340,Struktur,5.0,200.0,383.0,982.0,196.39999999999995,1.0,4.0,1.0
1341,so,1.0,0.0,0.0,223.0,223.0,1.0,0.0,0.0
1342,wird,4.0,261.0,261.0,1013.0,253.25,1.0,3.0,1.0
1343,ein,3.0,0.0,0.0,712.0,237.33333333333323,1.0,2.0,1.0
1344,Teil,3.0,208.0,208.0,809.0,269.6666666666668,1.0,2.0,1.0
1345,der,3.0,217.0,217.0,601.0,200.3333333333333,1.0,2.0,1.0
1346,Wellenamplitude,8.0,303.0,603.0,2427.0,303.375,1.0,7.0,1.0
1347,an,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,den,3.0,0.0,0.0,695.0,231.66666666666677,1.0,2.0,1.0
1349,Grenzflächen,5.0,177.0,177.0,1149.0,229.80000000000013,1.0,4.0,1.0
1350,der,1.0,250.0,250.0,250.0,250.0,1.0,0.0,0.0
1351,periodischen,5.0,212.0,212.0,981.0,196.1999999999999,1.0,4.0,1.0
1352,Struktur,1.0,219.0,219.0,219.0,219.0,1.0,0.0,0.0
1353,reflektiert<eos>,2.0,378.0,378.0,873.0,436.5,1.0,1.0,1.0
1354,Ist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,die,2.0,278.0,278.0,543.0,271.5,1.0,1.0,1.0
1356,Periode,3.0,281.0,281.0,701.0,233.66666666666677,1.0,2.0,1.0
1357,der,1.0,0.0,0.0,136.0,136.0,1.0,0.0,0.0
1358,Struktur,4.0,245.0,245.0,882.0,220.5,1.0,3.0,1.0
1359,ein,1.0,0.0,0.0,262.0,262.0,1.0,0.0,0.0
1360,π-vielfaches,4.0,315.0,315.0,1020.0,255.0,1.0,3.0,1.0
1361,der,1.0,166.0,166.0,166.0,166.0,1.0,0.0,0.0
1362,Wellenlänge,4.0,134.0,490.0,835.0,208.75,1.0,3.0,1.0
1363,überlagern,2.0,369.0,369.0,518.0,259.0,1.0,1.0,1.0
1364,sich,1.0,202.0,202.0,202.0,202.0,1.0,0.0,0.0
1365,die,1.0,0.0,0.0,155.0,155.0,1.0,0.0,0.0
1366,reflektierten,1.0,440.0,440.0,440.0,440.0,1.0,0.0,0.0
1367,Anteile,2.0,468.0,468.0,808.0,404.0,1.0,1.0,1.0
1368,phasenrichtig,6.0,285.0,951.0,1256.0,209.3333333333333,1.0,5.0,1.0
1369,und,1.0,209.0,209.0,209.0,209.0,1.0,0.0,0.0
1370,addieren,1.0,256.0,256.0,256.0,256.0,1.0,0.0,0.0
1371,sich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,deshalb<eos>,1.0,297.0,297.0,297.0,297.0,1.0,0.0,0.0
1373,Das,1.0,207.0,207.0,207.0,207.0,1.0,0.0,0.0
1374,Reflexionsvermögen,3.0,163.0,701.0,701.0,233.66666666666677,1.0,2.0,1.0
1375,des,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,Kristalls,1.0,267.0,267.0,267.0,267.0,1.0,0.0,0.0
1377,wird,1.0,0.0,0.0,191.0,191.0,1.0,0.0,0.0
1378,erhöht<eos>,1.0,220.0,220.0,220.0,220.0,1.0,0.0,0.0
1379,Ist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,die,2.0,237.0,237.0,475.0,237.5,1.0,1.0,1.0
1381,Periode,3.0,167.0,167.0,738.0,246.0,1.0,2.0,1.0
1382,der,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,Struktur,1.0,240.0,240.0,240.0,240.0,1.0,0.0,0.0
1384,ein,1.0,233.0,233.0,233.0,233.0,1.0,0.0,0.0
1385,ungeradzahlig,2.0,424.0,631.0,631.0,315.5,1.0,1.0,1.0
1386,π-vielfaches,1.0,487.0,487.0,487.0,487.0,1.0,0.0,0.0
1387,der,1.0,275.0,275.0,275.0,275.0,1.0,0.0,0.0
1388,halben,2.0,206.0,339.0,339.0,169.5,1.0,1.0,1.0
1389,Wellenlänge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,sind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
