,word,n_fix,first_fix_dur,first_pass_dur,total_fix_dur,mean_fix_dur,fix_prob,n_refix,reread_prob
35217,big,0.7,126.0,126.0,132.4,117.15,0.6,0.1,0.1
35218,as,0.3,65.6,65.6,64.8,64.8,0.3,0.0,0.0
35219,my,0.6,110.8,110.8,110.8,110.8,0.6,0.0,0.0
35220,Edwardian,1.5,171.3,253.5,253.5,161.96666666666664,0.9,0.6,0.5
35221,terraced,1.1,212.2,232.5,232.5,203.15,0.9,0.2,0.2
35222,house,0.7,157.2,157.2,157.2,157.2,0.7,0.0,0.0
35223,(just,1.0,117.8,152.9,152.9,119.26666666666668,0.7,0.3,0.2
35224,a,0.5,99.9,99.9,99.9,99.9,0.5,0.0,0.0
35225,one-bedroom,1.3,154.6,237.3,237.3,141.45,0.8,0.5,0.3
35226,"suite,",0.5,125.8,125.8,125.8,125.8,0.5,0.0,0.0
35227,you,0.3,67.6,67.6,67.6,67.6,0.3,0.0,0.0
35228,understand).,1.6,213.6,301.1,320.7,205.975,0.8,0.8,0.4
35229,The,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35230,bathroom,1.2,163.5,220.0,239.9,163.21666666666664,0.8,0.4,0.3
35231,toiletries,1.5,174.7,309.0,341.2,179.76666666666665,0.8,0.7,0.5
35232,are,0.4,58.5,58.5,72.0,72.0,0.4,0.0,0.0
35233,Herms,1.4,195.0,293.8,300.9,195.85,0.9,0.5,0.3
35234,and,0.6,92.7,92.7,133.9,98.85,0.5,0.1,0.1
35235,you,0.9,110.9,110.9,169.0,102.45,0.5,0.4,0.3
35236,get,0.9,170.7,199.1,199.1,168.2,0.7,0.2,0.2
35237,given,1.3,137.5,204.4,282.9,140.11666666666667,0.5,0.8,0.3
35238,bottles,1.4,193.9,442.5,262.1,183.11666666666665,0.9,0.5,0.4
35239,and,0.3,56.7,56.7,56.7,56.7,0.3,0.0,0.0
35240,bottles,1.2,157.0,199.0,210.0,159.3,0.9,0.3,0.3
35241,of,0.1,19.9,19.9,19.9,19.9,0.1,0.0,0.0
35242,the,0.4,71.8,71.8,71.8,71.8,0.4,0.0,0.0
35243,stuff.,1.2,151.8,208.1,219.4,151.5,0.8,0.4,0.4
35244,(You,0.6,68.7,87.7,87.7,70.45,0.5,0.1,0.1
35245,can,0.7,101.1,101.1,116.3,100.05,0.6,0.1,0.1
35246,tell,0.8,133.2,133.2,145.0,135.9,0.7,0.1,0.1
35247,who's,1.0,132.0,155.5,155.5,139.1,0.9,0.1,0.1
35248,been,0.5,99.2,99.2,99.2,99.2,0.5,0.0,0.0
35249,staying,1.0,142.2,181.8,181.8,149.35,0.8,0.2,0.2
35250,at,0.4,52.5,52.5,65.8,49.75,0.3,0.1,0.1
35251,the,0.7,103.1,139.6,139.6,104.05,0.5,0.2,0.2
35252,Burj:,0.9,128.5,137.7,162.0,128.55,0.7,0.2,0.2
35253,they,0.6,159.1,159.1,159.1,159.1,0.6,0.0,0.0
35254,trail,0.6,94.8,94.8,94.8,94.8,0.6,0.0,0.0
35255,around,0.6,115.8,115.8,115.8,115.8,0.6,0.0,0.0
35256,in,0.2,38.0,38.0,38.0,38.0,0.2,0.0,0.0
35257,a,0.2,42.7,42.7,42.7,42.7,0.2,0.0,0.0
35258,cloud,1.4,231.6,245.1,295.9,199.81666666666666,1.0,0.4,0.3
35259,of,0.5,110.9,117.1,117.1,97.9,0.4,0.1,0.1
35260,24,0.4,45.2,45.2,56.1,40.05,0.3,0.1,0.1
35261,Faubourg.),3.1,200.2,429.5,779.3,256.33166666666665,1.0,2.1,0.8
35262,Everything,1.6,256.0,271.3,363.3,248.2833333333333,1.0,0.6,0.4
35263,is,0.4,43.5,70.6,70.6,53.35,0.3,0.1,0.1
35264,done,0.7,136.6,136.6,136.6,136.6,0.7,0.0,0.0
35265,by,0.4,71.2,71.2,71.2,71.2,0.4,0.0,0.0
35266,remote,0.8,155.7,155.7,155.7,155.7,0.8,0.0,0.0
35267,"control,",0.8,137.5,137.5,137.5,137.5,0.8,0.0,0.0
35268,including,1.0,204.5,220.2,220.2,197.8,0.9,0.1,0.1
35269,summoning,1.0,193.2,193.2,235.7,199.95,0.9,0.1,0.1
35270,the,0.4,56.4,56.4,76.4,50.6,0.3,0.1,0.1
35271,butler.,1.3,209.3,279.8,279.8,202.7,0.9,0.4,0.3
35272,Ours,0.4,83.1,83.1,83.1,83.1,0.4,0.0,0.0
35273,was,0.8,210.5,210.5,210.5,210.5,0.8,0.0,0.0
35274,called,1.0,118.1,140.3,160.6,116.36666666666665,0.7,0.3,0.2
35275,"Francis,",1.6,202.5,304.7,304.7,183.55,0.9,0.7,0.7
35276,and,0.2,33.0,33.0,33.0,33.0,0.2,0.0,0.0
35277,he,0.4,76.2,76.2,76.2,76.2,0.4,0.0,0.0
35278,carefully,0.2,18.3,18.3,18.3,18.3,0.2,0.0,0.0
35279,explained,0.8,154.3,154.3,154.3,154.3,0.8,0.0,0.0
35280,how,0.4,56.4,70.0,70.0,59.95,0.3,0.1,0.1
35281,to,0.2,25.0,25.0,25.0,25.0,0.2,0.0,0.0
35282,use,0.5,101.1,101.1,101.1,101.1,0.5,0.0,0.0
35283,the,0.3,58.7,58.7,58.7,58.7,0.3,0.0,0.0
35284,interactive,1.2,153.8,219.1,219.1,154.65,0.8,0.4,0.4
35285,controls,1.2,183.7,239.9,239.9,176.13333333333333,0.8,0.4,0.3
35286,to,0.1,18.8,18.8,18.8,18.8,0.1,0.0,0.0
35287,open,0.5,117.4,117.4,117.4,117.4,0.5,0.0,0.0
35288,and,0.3,56.7,56.7,56.7,56.7,0.3,0.0,0.0
35289,close,0.8,150.8,150.8,150.8,150.8,0.8,0.0,0.0
35290,the,0.2,27.4,27.4,27.4,27.4,0.2,0.0,0.0
35291,curtains,0.1,7.0,7.0,7.0,7.0,0.1,0.0,0.0
35292,and,0.3,45.7,45.7,45.7,45.7,0.3,0.0,0.0
35293,so,0.2,47.3,47.3,47.3,47.3,0.2,0.0,0.0
35294,on.,0.5,93.5,93.5,93.5,93.5,0.5,0.0,0.0
35295,Of,0.3,38.3,38.3,38.3,38.3,0.3,0.0,0.0
35296,"course,",1.4,129.7,129.7,211.1,132.80833333333334,0.8,0.6,0.3
35297,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35298,forgot,1.3,96.2,110.8,187.0,105.3,0.7,0.6,0.4
35299,all,0.3,62.8,62.8,62.8,62.8,0.3,0.0,0.0
35300,this,0.8,118.0,135.1,157.8,125.5,0.6,0.2,0.2
35301,the,0.3,60.8,60.8,60.8,60.8,0.3,0.0,0.0
35302,minute,0.7,126.5,140.1,140.1,124.55,0.6,0.1,0.1
35303,he,0.3,40.0,40.0,57.1,40.05,0.2,0.1,0.1
35304,left,0.7,133.6,133.6,133.6,133.6,0.7,0.0,0.0
35305,the,0.5,79.3,79.3,79.3,79.3,0.5,0.0,0.0
35306,room,0.7,121.2,137.5,137.5,120.35,0.6,0.1,0.1
35307,and,0.6,62.8,62.8,62.8,62.8,0.6,0.0,0.0
35308,spent,0.7,145.1,145.1,145.1,145.1,0.7,0.0,0.0
35309,about,0.8,86.6,117.6,117.6,84.35,0.6,0.2,0.2
35310,half,0.5,87.6,87.6,87.6,87.6,0.5,0.0,0.0
35311,an,0.3,44.2,44.2,44.2,44.2,0.3,0.0,0.0
35312,hour,0.5,120.1,120.1,120.1,120.1,0.5,0.0,0.0
35313,trying,1.0,132.6,178.8,178.8,139.25,0.8,0.2,0.2
35314,to,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35315,open,0.9,149.7,149.7,162.6,147.55,0.8,0.1,0.1
35316,the,0.2,35.1,35.1,35.1,35.1,0.2,0.0,0.0
35317,living-room,1.7,179.5,297.4,315.3,164.16666666666666,0.9,0.8,0.7
35318,curtains.,1.1,169.9,188.1,208.1,156.35,0.8,0.3,0.3
35319,"Eventually,",1.3,185.7,222.7,222.7,159.3,0.9,0.4,0.4
35320,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35321,retired,0.8,132.2,142.9,173.3,131.55,0.6,0.2,0.2
35322,upstairs,1.3,177.1,236.3,236.3,173.7,0.9,0.4,0.4
35323,to,0.2,41.1,92.3,41.1,41.1,0.2,0.0,0.0
35324,bed,0.8,91.0,91.0,281.8,133.45,0.5,0.3,0.2
35325,to,1.0,181.0,181.0,196.7,170.76666666666665,0.8,0.2,0.1
35326,find,0.9,114.7,126.7,204.2,111.66666666666666,0.5,0.4,0.3
35327,that,1.1,146.8,146.8,186.9,143.475,0.8,0.3,0.1
35328,I'd,0.7,71.6,71.6,286.6,110.275,0.4,0.3,0.1
35329,opened,1.5,160.3,192.2,258.4,173.91666666666666,1.0,0.5,0.4
35330,the,0.4,61.9,61.9,78.8,58.2,0.3,0.1,0.1
35331,bedroom,1.1,203.0,203.0,231.8,207.65,1.0,0.1,0.1
35332,curtains,1.3,209.7,264.8,276.0,210.45,1.0,0.3,0.1
35333,instead.,1.1,215.6,215.6,240.9,219.1,1.0,0.1,0.1
35334,The,0.3,81.1,81.1,81.1,81.1,0.3,0.0,0.0
35335,bedroom,0.9,89.5,89.5,154.0,98.0,0.6,0.3,0.2
35336,was,0.6,118.3,118.3,136.4,112.3,0.5,0.1,0.1
35337,so,0.3,31.7,42.3,42.3,28.25,0.2,0.1,0.1
35338,far,1.1,228.1,228.1,275.8,220.0,0.9,0.2,0.2
35339,away,0.8,139.7,149.6,149.6,136.5,0.7,0.1,0.1
35340,(up,0.8,116.3,116.3,137.4,114.5,0.7,0.1,0.1
35341,an,0.8,151.0,151.0,174.7,149.1,0.7,0.1,0.1
35342,impressive,1.4,206.8,289.4,310.2,221.35,1.0,0.4,0.3
35343,curved,1.4,176.4,203.9,252.2,181.0,1.0,0.4,0.4
35344,marble,0.8,162.6,162.6,192.1,165.1,0.7,0.1,0.1
35345,"staircase,",1.3,178.1,248.5,265.4,175.85,0.9,0.4,0.4
35346,past,0.7,152.5,166.2,166.2,151.05,0.6,0.1,0.1
35347,a,0.2,40.6,40.6,40.6,40.6,0.2,0.0,0.0
35348,gigantic,0.7,104.5,126.1,160.4,105.35,0.5,0.2,0.2
35349,chandelier),1.0,196.6,245.5,264.8,177.4,0.7,0.3,0.2
35350,that,0.6,43.9,71.4,103.7,44.05,0.3,0.3,0.2
35351,I,0.3,55.2,55.2,55.2,55.2,0.3,0.0,0.0
35352,couldn't,1.0,141.2,178.8,196.2,135.35,0.7,0.3,0.3
35353,hear,0.6,116.4,116.4,116.4,116.4,0.6,0.0,0.0
35354,the,0.2,37.4,55.0,37.4,37.4,0.2,0.0,0.0
35355,hum,0.5,92.0,92.0,105.1,90.15,0.4,0.1,0.1
35356,of,0.5,95.3,95.3,95.3,95.3,0.5,0.0,0.0
35357,the,0.4,77.2,77.2,77.2,77.2,0.4,0.0,0.0
35358,mechanism.,1.3,181.6,221.3,277.9,176.9,0.8,0.5,0.5
35359,The,0.1,24.1,24.1,24.1,24.1,0.1,0.0,0.0
35360,Burj,0.9,194.6,232.1,232.1,191.55,0.7,0.2,0.2
35361,was,0.3,44.3,44.3,44.3,44.3,0.3,0.0,0.0
35362,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35363,fabulous,0.8,98.2,139.8,166.6,108.25,0.5,0.3,0.2
35364,experience.,1.5,113.5,134.0,294.0,115.4875,0.5,1.0,0.3
35365,I'm,0.3,39.4,39.4,55.2,33.6,0.2,0.1,0.1
35366,ashamed,1.0,117.7,181.2,196.3,103.25,0.5,0.5,0.3
35367,to,0.1,14.3,14.3,14.3,14.3,0.1,0.0,0.0
35368,say,0.2,61.1,61.1,61.1,61.1,0.2,0.0,0.0
35369,that,0.7,63.6,73.6,100.6,66.45,0.4,0.3,0.2
35370,I,0.1,17.9,17.9,17.9,17.9,0.1,0.0,0.0
35371,felt,0.6,96.2,96.2,112.1,96.55,0.5,0.1,0.1
35372,a,0.1,16.8,16.8,16.8,16.8,0.1,0.0,0.0
35373,tiny,0.4,81.2,97.9,97.9,70.0,0.3,0.1,0.1
35374,twinge,0.7,90.3,125.0,157.7,110.25,0.5,0.2,0.2
35375,of,0.3,67.4,67.4,67.4,67.4,0.3,0.0,0.0
35376,guilty,0.8,188.5,188.5,188.5,188.5,0.8,0.0,0.0
35377,relief,1.4,174.4,201.4,264.8,157.04000000000002,0.8,0.6,0.3
35378,when,0.5,103.9,103.9,103.9,103.9,0.5,0.0,0.0
35379,I,0.3,58.9,58.9,58.9,58.9,0.3,0.0,0.0
35380,transferred,1.9,180.0,240.4,358.3,168.33333333333331,0.9,1.0,0.5
35381,to,0.2,40.0,40.0,40.0,40.0,0.2,0.0,0.0
35382,the,0.5,79.1,79.1,112.4,87.3,0.4,0.1,0.1
35383,Jumeirah,1.8,262.0,336.9,474.8,247.0,0.9,0.9,0.4
35384,Beach,1.4,256.3,256.3,366.5,251.35,0.9,0.5,0.2
35385,Hotel.,0.8,100.0,100.0,147.9,92.78333333333333,0.5,0.3,0.2
35386,This,0.4,72.1,72.1,72.1,72.1,0.4,0.0,0.0
35387,is,0.4,100.2,100.2,94.3,94.3,0.4,0.0,0.0
35388,the,0.8,131.3,131.3,155.0,132.3,0.7,0.1,0.1
35389,one,0.6,94.8,94.8,94.8,94.8,0.6,0.0,0.0
35390,that,0.5,102.1,102.1,102.1,102.1,0.5,0.0,0.0
35391,looks,0.3,50.3,56.1,56.1,41.75,0.2,0.1,0.1
35392,like,0.3,80.8,80.8,80.8,80.8,0.3,0.0,0.0
35393,a,0.2,32.4,32.4,32.4,32.4,0.2,0.0,0.0
35394,cresting,1.2,182.8,219.5,253.2,196.2,0.9,0.3,0.2
35395,silver,1.1,180.7,180.7,218.1,185.9,0.9,0.2,0.2
35396,wave,0.3,38.9,38.9,38.9,38.9,0.3,0.0,0.0
35397,and,0.6,93.0,93.0,102.2,102.2,0.6,0.0,0.0
35398,it's,0.5,89.5,89.5,89.5,89.5,0.5,0.0,0.0
35399,a,0.4,82.0,82.0,82.0,82.0,0.4,0.0,0.0
35400,very,0.8,96.7,120.5,140.9,103.75,0.6,0.2,0.2
35401,jolly,0.9,157.8,191.7,191.7,155.3,0.7,0.2,0.2
35402,"place,",0.7,128.5,128.5,128.5,128.5,0.7,0.0,0.0
35403,full,0.3,63.9,63.9,63.9,63.9,0.3,0.0,0.0
35404,of,0.5,85.7,85.7,85.7,85.7,0.5,0.0,0.0
35405,very,0.4,62.3,62.3,62.3,62.3,0.4,0.0,0.0
35406,jolly,0.7,102.9,131.4,139.2,96.33333333333334,0.5,0.2,0.1
35407,families,0.8,104.1,104.1,149.4,122.1,0.7,0.1,0.1
35408,doing,0.4,77.4,77.4,77.4,77.4,0.4,0.0,0.0
35409,very,0.7,124.2,124.2,151.2,122.25,0.6,0.1,0.1
35410,jolly,1.2,153.7,198.6,221.2,157.76666666666668,0.8,0.4,0.3
35411,beach,1.0,172.4,194.0,213.2,160.25,0.8,0.2,0.2
35412,holiday,1.4,189.6,214.4,294.4,176.88333333333335,0.9,0.5,0.4
35413,things.,0.9,124.1,147.3,147.3,120.1,0.7,0.2,0.2
35414,The,0.2,19.1,19.1,27.5,13.75,0.1,0.1,0.1
35415,beach,0.9,167.8,194.2,194.2,171.13333333333335,0.7,0.2,0.1
35416,waiters,0.9,169.6,178.7,178.7,161.65,0.8,0.1,0.1
35417,even,0.6,102.7,102.7,102.7,102.7,0.6,0.0,0.0
35418,offer,0.9,167.6,167.6,210.3,152.5,0.7,0.2,0.2
35419,to,0.5,126.0,126.0,126.0,126.0,0.5,0.0,0.0
35420,clean,1.4,108.3,135.6,264.8,118.925,0.6,0.8,0.4
35421,your,0.6,90.6,90.6,135.0,90.2,0.4,0.2,0.1
35422,sunglasses,1.6,213.7,341.9,341.9,201.125,0.9,0.7,0.5
35423,for,0.2,59.3,59.3,59.3,59.3,0.2,0.0,0.0
35424,you,1.0,180.2,215.6,215.6,185.6,0.8,0.2,0.1
35425,and,0.4,51.4,51.4,51.4,51.4,0.4,0.0,0.0
35426,there,0.9,124.5,171.2,179.5,123.76666666666668,0.6,0.3,0.2
35427,is,0.3,70.0,70.0,73.2,73.2,0.3,0.0,0.0
35428,not,0.7,126.9,126.9,126.9,126.9,0.7,0.0,0.0
35429,a,0.4,75.1,75.1,75.1,75.1,0.4,0.0,0.0
35430,lager,1.1,124.8,147.2,174.3,129.45,0.8,0.3,0.3
35431,lout,0.7,103.4,103.4,157.5,116.1,0.5,0.2,0.2
35432,within,1.7,165.9,284.2,336.5,140.95833333333334,0.7,1.0,0.6
35433,1000,1.0,162.8,222.8,222.8,161.56666666666666,0.7,0.3,0.2
35434,miles.,0.3,46.1,46.1,46.1,46.1,0.3,0.0,0.0
35435,(As,0.2,26.4,26.4,26.4,26.4,0.2,0.0,0.0
35436,for,0.9,88.6,109.9,199.1,106.96666666666667,0.5,0.4,0.3
35437,the,0.4,38.1,53.4,64.3,34.03333333333334,0.2,0.2,0.1
35438,"curtains,",1.3,132.4,219.4,265.6,142.88333333333335,0.7,0.6,0.5
35439,they,0.3,31.4,31.4,48.8,34.8,0.2,0.1,0.1
35440,are,0.5,87.4,105.2,105.2,84.85,0.4,0.1,0.1
35441,operated,1.0,111.8,129.9,173.8,111.0,0.6,0.4,0.3
35442,by,0.3,32.0,32.0,50.4,34.75,0.2,0.1,0.1
35443,the,0.7,75.4,75.4,125.4,87.86666666666666,0.5,0.2,0.1
35444,usual,0.8,90.4,90.4,134.2,96.75,0.6,0.2,0.2
35445,pulley,1.1,128.5,134.6,199.0,135.0,0.7,0.4,0.3
35446,mechanism.),1.5,142.7,299.1,376.7,171.33333333333331,0.7,0.8,0.6
35447,Bliss.,1.3,244.3,286.1,377.3,228.96666666666664,0.7,0.6,0.5
35448,It,0.5,49.5,88.7,88.7,52.96666666666666,0.3,0.2,0.1
35449,is,0.7,175.7,175.7,222.3,193.35,0.6,0.1,0.1
35450,early,1.3,169.9,198.1,297.8,167.29333333333332,0.7,0.6,0.2
35451,in,0.2,48.3,48.3,48.3,48.3,0.2,0.0,0.0
35452,the,0.1,17.1,17.1,17.1,17.1,0.1,0.0,0.0
35453,morning.,0.8,111.6,111.6,138.0,113.3,0.7,0.1,0.1
35454,The,0.3,20.7,50.1,50.1,31.45,0.2,0.1,0.1
35455,sun,0.7,137.5,137.5,137.5,137.5,0.7,0.0,0.0
35456,is,0.5,100.0,100.0,94.8,94.8,0.5,0.0,0.0
35457,rising,1.1,133.4,154.7,175.5,136.08333333333331,0.8,0.3,0.2
35458,vast,0.6,100.8,100.8,119.6,98.95,0.5,0.1,0.1
35459,and,0.3,26.9,26.9,47.3,32.55,0.2,0.1,0.1
35460,red,0.3,55.6,55.6,55.6,55.6,0.3,0.0,0.0
35461,through,1.0,129.4,158.8,174.4,123.95,0.7,0.3,0.3
35462,the,0.4,51.5,51.5,83.3,63.55,0.3,0.1,0.1
35463,murk,0.4,79.4,79.4,105.2,69.7,0.3,0.1,0.1
35464,of,0.4,87.9,87.9,104.2,83.3,0.3,0.1,0.1
35465,an,0.3,64.4,64.4,64.4,64.4,0.3,0.0,0.0
35466,incipient,2.0,200.1,284.4,532.1,236.6833333333333,0.9,1.1,0.5
35467,sandstorm.,1.4,178.5,268.8,307.6,154.31666666666666,0.7,0.7,0.6
35468,I'm,0.3,62.6,62.6,62.6,62.6,0.3,0.0,0.0
35469,on,0.3,48.6,48.6,48.6,48.6,0.3,0.0,0.0
35470,my,0.8,193.3,193.3,193.3,193.3,0.8,0.0,0.0
35471,way,0.8,81.1,101.6,115.5,88.4,0.6,0.2,0.2
35472,to,0.5,75.5,75.5,98.2,76.85,0.4,0.1,0.1
35473,the,0.4,68.1,68.1,68.1,68.1,0.4,0.0,0.0
35474,Oasis,1.0,178.0,203.7,221.0,170.4,0.7,0.3,0.3
35475,"stables,",1.3,207.0,253.3,281.8,195.75,0.9,0.4,0.4
35476,near,0.6,158.3,158.3,158.3,158.3,0.6,0.0,0.0
35477,the,0.6,76.0,76.0,108.2,69.0,0.4,0.2,0.1
35478,Nad,0.1,30.6,30.6,30.6,30.6,0.1,0.0,0.0
35479,Al,0.3,62.1,62.1,62.1,62.1,0.3,0.0,0.0
35480,Sheba,0.8,154.8,171.4,186.9,154.05,0.6,0.2,0.2
35481,racecourse.,1.8,252.7,479.0,513.3,256.2833333333333,0.9,0.9,0.5
35482,"Suddenly,",2.0,231.8,259.2,383.2,222.7583333333333,1.0,1.0,0.3
35483,on,0.3,41.1,41.1,74.6,47.7,0.2,0.1,0.1
35484,the,0.4,65.0,65.0,65.0,65.0,0.4,0.0,0.0
35485,outskirts,2.2,247.3,322.3,491.6,243.7214285714286,1.0,1.2,0.5
35486,of,0.2,36.6,36.6,40.2,40.2,0.2,0.0,0.0
35487,this,1.0,103.2,103.2,142.8,106.575,0.7,0.3,0.1
35488,City,1.1,196.2,209.3,226.6,184.38333333333333,0.8,0.3,0.2
35489,of,0.3,49.4,49.4,49.4,49.4,0.3,0.0,0.0
35490,"Gold,",1.6,203.5,261.6,303.3,173.30833333333334,0.9,0.7,0.4
35491,I,0.1,12.7,12.7,12.7,12.7,0.1,0.0,0.0
35492,see,0.8,151.1,151.1,162.0,142.85,0.7,0.1,0.1
35493,the,0.3,53.2,53.2,53.2,53.2,0.3,0.0,0.0
35494,ancient,0.2,32.0,32.0,32.0,32.0,0.2,0.0,0.0
35495,currency,0.9,191.6,214.4,241.5,184.35,0.7,0.2,0.2
35496,of,0.3,46.7,46.7,78.1,49.65,0.2,0.1,0.1
35497,Arabia,1.0,180.1,194.2,214.1,175.6,0.8,0.2,0.2
35498,making,1.1,146.6,189.6,221.0,143.51666666666665,0.7,0.4,0.3
35499,its,0.5,120.3,120.3,120.3,120.3,0.5,0.0,0.0
35500,majestic,0.7,128.1,164.4,164.4,125.9,0.5,0.2,0.2
35501,way,0.4,92.8,92.8,92.8,92.8,0.4,0.0,0.0
35502,across,1.1,127.4,139.0,168.4,129.15,0.8,0.3,0.3
35503,the,0.1,19.1,19.1,19.1,19.1,0.1,0.0,0.0
35504,sands.,0.8,247.1,247.1,247.1,247.1,0.8,0.0,0.0
35505,Camels.,0.7,209.8,244.1,244.1,180.65,0.6,0.1,0.1
35506,Scores,0.9,182.3,182.3,216.3,188.7,0.7,0.2,0.1
35507,of,0.2,53.7,53.7,53.7,53.7,0.2,0.0,0.0
35508,"them,",0.4,82.5,82.5,82.5,82.5,0.4,0.0,0.0
35509,some,0.3,41.6,41.6,41.6,41.6,0.3,0.0,0.0
35510,ridden,1.3,156.3,215.1,273.2,155.91666666666666,0.7,0.6,0.3
35511,by,0.3,53.0,53.0,53.0,53.0,0.3,0.0,0.0
35512,tiny,1.0,135.7,164.9,239.2,136.15,0.6,0.4,0.2
35513,"boys,",0.8,87.2,145.2,145.2,93.35,0.5,0.3,0.3
35514,are,0.3,62.8,62.8,60.7,60.7,0.3,0.0,0.0
35515,heading,0.9,219.9,245.2,245.2,222.4,0.8,0.1,0.1
35516,for,0.1,18.7,18.7,18.7,18.7,0.1,0.0,0.0
35517,the,0.5,104.4,104.4,104.4,104.4,0.5,0.0,0.0
35518,camel,0.6,106.4,106.4,119.8,100.35,0.5,0.1,0.1
35519,"racetrack,",1.2,200.3,227.0,296.2,195.91666666666666,0.8,0.4,0.3
35520,a,0.9,160.5,160.5,227.8,172.85,0.7,0.2,0.2
35521,circuit,1.5,233.6,315.3,344.0,247.0,1.0,0.5,0.4
35522,so,0.3,51.6,51.6,51.6,51.6,0.3,0.0,0.0
35523,vast,1.0,154.1,154.1,200.5,159.23333333333335,0.8,0.2,0.1
35524,I,0.1,6.8,6.8,6.8,6.8,0.1,0.0,0.0
35525,cannot,1.1,204.7,226.6,226.6,196.85,0.9,0.2,0.2
35526,see,0.6,117.1,117.1,117.1,117.1,0.6,0.0,0.0
35527,the,0.4,79.8,79.8,79.8,79.8,0.4,0.0,0.0
35528,other,0.9,118.9,137.1,162.0,129.0,0.7,0.2,0.2
35529,side,0.8,130.0,136.3,136.3,125.1,0.7,0.1,0.1
35530,or,0.4,76.1,76.1,76.1,76.1,0.4,0.0,0.0
35531,even,1.0,126.5,140.0,167.6,132.25,0.8,0.2,0.2
35532,each,1.1,185.4,185.4,245.8,182.56666666666666,0.8,0.3,0.2
35533,end.,1.0,172.0,184.4,201.9,166.95,0.8,0.2,0.2
35534,(When,0.7,118.5,150.4,150.4,125.25,0.6,0.1,0.1
35535,the,0.8,171.9,171.9,171.9,171.9,0.8,0.0,0.0
35536,race,0.3,51.8,51.8,51.8,51.8,0.3,0.0,0.0
35537,is,0.7,96.8,96.8,106.9,106.9,0.7,0.0,0.0
35538,in,0.1,18.9,18.9,18.9,18.9,0.1,0.0,0.0
35539,"progress,",0.4,56.9,56.9,56.9,56.9,0.4,0.0,0.0
35540,the,0.1,20.3,20.3,20.3,20.3,0.1,0.0,0.0
35541,spectators,1.6,215.0,321.1,321.1,210.7,1.0,0.6,0.5
35542,have,0.7,109.1,114.4,114.4,105.3,0.6,0.1,0.1
35543,to,0.4,70.0,70.0,70.0,70.0,0.4,0.0,0.0
35544,follow,0.8,133.4,133.4,133.4,133.4,0.8,0.0,0.0
35545,it,0.2,39.6,39.6,39.6,39.6,0.2,0.0,0.0
35546,in,0.7,110.6,142.1,142.1,101.56666666666666,0.5,0.2,0.1
35547,a,0.3,60.9,60.9,60.9,60.9,0.3,0.0,0.0
35548,flotilla,1.7,276.0,354.0,443.0,276.2416666666667,1.0,0.7,0.4
35549,of,0.1,6.6,6.6,6.6,6.6,0.1,0.0,0.0
35550,four-wheel-,2.4,205.8,370.1,413.0,177.7333333333333,1.0,1.4,1.0
35551,drives.),0.9,153.3,170.4,170.4,152.5,0.8,0.1,0.1
35552,We,0.2,36.1,36.1,36.1,36.1,0.2,0.0,0.0
35553,halt,1.2,179.3,196.6,242.6,173.525,0.8,0.4,0.2
35554,as,0.4,79.7,79.7,79.7,79.7,0.4,0.0,0.0
35555,the,0.7,90.6,108.8,108.8,95.25,0.6,0.1,0.1
35556,camel,1.4,185.2,185.2,263.6,171.56666666666666,0.9,0.5,0.3
35557,caravans,1.4,208.6,250.9,309.1,193.56666666666666,0.9,0.5,0.4
35558,cross,1.1,113.8,129.7,197.9,113.6,0.6,0.5,0.4
35559,the,0.5,78.8,78.8,98.2,78.25,0.4,0.1,0.1
35560,road,0.8,210.1,210.1,210.1,210.1,0.8,0.0,0.0
35561,ahead,1.0,155.0,176.3,176.3,145.5,0.8,0.2,0.2
35562,with,0.7,105.1,112.7,112.7,101.5,0.6,0.1,0.1
35563,that,0.8,115.8,138.2,138.2,119.7,0.7,0.1,0.1
35564,distinctive,0.9,162.7,183.5,200.3,156.8,0.7,0.2,0.2
35565,swaying,1.2,213.2,213.2,239.9,212.525,0.9,0.3,0.1
35566,camel,0.7,100.4,100.4,128.4,102.73333333333335,0.5,0.2,0.1
35567,gait.,0.9,127.4,153.3,195.7,123.28333333333335,0.6,0.3,0.2
35568,But,0.3,59.2,59.2,59.2,59.2,0.3,0.0,0.0
35569,if,0.4,83.5,83.5,83.5,83.5,0.4,0.0,0.0
35570,these,1.1,133.1,171.1,171.1,135.58333333333331,0.8,0.3,0.2
35571,are,0.3,73.3,73.3,73.3,73.3,0.3,0.0,0.0
35572,the,0.7,102.9,109.2,109.2,99.05,0.6,0.1,0.1
35573,sultans,1.1,132.4,167.1,191.6,141.78333333333333,0.8,0.3,0.2
35574,of,0.2,27.0,27.0,36.2,36.2,0.2,0.0,0.0
35575,"swing,",0.9,211.5,211.5,211.5,211.5,0.9,0.0,0.0
35576,the,0.6,93.1,102.8,102.8,89.75,0.5,0.1,0.1
35577,thoroughbreds,1.4,134.3,234.6,258.7,147.31666666666666,0.8,0.6,0.5
